timestamp,value,metric_name,instance,job,node,resource,unit
2025-07-05 07:23:06,110,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,pods,integer
2025-07-05 07:24:06,110,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,pods,integer
2025-07-05 07:25:06,110,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,pods,integer
2025-07-05 07:26:06,110,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,pods,integer
2025-07-05 07:27:06,110,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,pods,integer
2025-07-05 07:28:06,110,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,pods,integer
2025-07-05 07:29:06,110,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,pods,integer
2025-07-05 07:30:06,110,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,pods,integer
2025-07-05 07:31:06,110,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,pods,integer
2025-07-05 07:32:06,110,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,pods,integer
2025-07-05 07:33:06,110,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,pods,integer
2025-07-05 07:34:06,110,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,pods,integer
2025-07-05 07:35:06,110,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,pods,integer
2025-07-05 07:36:06,110,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,pods,integer
2025-07-05 07:37:06,110,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,pods,integer
2025-07-05 07:38:06,110,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,pods,integer
2025-07-05 07:39:06,110,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,pods,integer
2025-07-05 07:40:06,110,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,pods,integer
2025-07-05 07:41:06,110,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,pods,integer
2025-07-05 07:42:06,110,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,pods,integer
2025-07-05 07:43:06,110,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,pods,integer
2025-07-05 07:18:06,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,cpu,core
2025-07-05 07:19:06,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,cpu,core
2025-07-05 07:20:06,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,cpu,core
2025-07-05 07:21:06,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,cpu,core
2025-07-05 07:22:06,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,cpu,core
2025-07-05 07:23:06,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,cpu,core
2025-07-05 07:24:06,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,cpu,core
2025-07-05 07:25:06,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,cpu,core
2025-07-05 07:26:06,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,cpu,core
2025-07-05 07:27:06,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,cpu,core
2025-07-05 07:28:06,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,cpu,core
2025-07-05 07:29:06,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,cpu,core
2025-07-05 07:30:06,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,cpu,core
2025-07-05 07:31:06,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,cpu,core
2025-07-05 07:32:06,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,cpu,core
2025-07-05 07:33:06,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,cpu,core
2025-07-05 07:34:06,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,cpu,core
2025-07-05 07:35:06,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,cpu,core
2025-07-05 07:36:06,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,cpu,core
2025-07-05 07:37:06,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,cpu,core
2025-07-05 07:38:06,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,cpu,core
2025-07-05 07:39:06,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,cpu,core
2025-07-05 07:40:06,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,cpu,core
2025-07-05 07:41:06,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,cpu,core
2025-07-05 07:42:06,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,cpu,core
2025-07-05 07:43:06,8,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,cpu,core
2025-07-05 07:18:06,269426429952,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,ephemeral_storage,byte
2025-07-05 07:19:06,269426429952,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,ephemeral_storage,byte
2025-07-05 07:20:06,269426429952,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,ephemeral_storage,byte
2025-07-05 07:21:06,269426429952,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,ephemeral_storage,byte
2025-07-05 07:22:06,269426429952,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,ephemeral_storage,byte
2025-07-05 07:23:06,269426429952,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,ephemeral_storage,byte
2025-07-05 07:24:06,269426429952,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,ephemeral_storage,byte
2025-07-05 07:25:06,269426429952,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,ephemeral_storage,byte
2025-07-05 07:26:06,269426429952,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,ephemeral_storage,byte
2025-07-05 07:27:06,269426429952,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,ephemeral_storage,byte
2025-07-05 07:28:06,269426429952,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,ephemeral_storage,byte
2025-07-05 07:29:06,269426429952,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,ephemeral_storage,byte
2025-07-05 07:30:06,269426429952,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,ephemeral_storage,byte
2025-07-05 07:31:06,269426429952,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,ephemeral_storage,byte
2025-07-05 07:32:06,269426429952,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,ephemeral_storage,byte
2025-07-05 07:33:06,269426429952,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,ephemeral_storage,byte
2025-07-05 07:34:06,269426429952,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,ephemeral_storage,byte
2025-07-05 07:35:06,269426429952,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,ephemeral_storage,byte
2025-07-05 07:36:06,269426429952,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,ephemeral_storage,byte
2025-07-05 07:37:06,269426429952,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,ephemeral_storage,byte
2025-07-05 07:38:06,269426429952,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,ephemeral_storage,byte
2025-07-05 07:39:06,269426429952,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,ephemeral_storage,byte
2025-07-05 07:40:06,269426429952,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,ephemeral_storage,byte
2025-07-05 07:41:06,269426429952,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,ephemeral_storage,byte
2025-07-05 07:42:06,269426429952,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,ephemeral_storage,byte
2025-07-05 07:43:06,269426429952,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,ephemeral_storage,byte
2025-07-05 07:18:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_1Gi,byte
2025-07-05 07:19:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_1Gi,byte
2025-07-05 07:20:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_1Gi,byte
2025-07-05 07:21:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_1Gi,byte
2025-07-05 07:22:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_1Gi,byte
2025-07-05 07:23:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_1Gi,byte
2025-07-05 07:24:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_1Gi,byte
2025-07-05 07:25:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_1Gi,byte
2025-07-05 07:26:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_1Gi,byte
2025-07-05 07:27:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_1Gi,byte
2025-07-05 07:28:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_1Gi,byte
2025-07-05 07:29:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_1Gi,byte
2025-07-05 07:30:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_1Gi,byte
2025-07-05 07:31:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_1Gi,byte
2025-07-05 07:32:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_1Gi,byte
2025-07-05 07:33:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_1Gi,byte
2025-07-05 07:34:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_1Gi,byte
2025-07-05 07:35:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_1Gi,byte
2025-07-05 07:36:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_1Gi,byte
2025-07-05 07:37:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_1Gi,byte
2025-07-05 07:38:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_1Gi,byte
2025-07-05 07:39:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_1Gi,byte
2025-07-05 07:40:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_1Gi,byte
2025-07-05 07:41:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_1Gi,byte
2025-07-05 07:42:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_1Gi,byte
2025-07-05 07:43:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_1Gi,byte
2025-07-05 07:18:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_2Mi,byte
2025-07-05 07:19:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_2Mi,byte
2025-07-05 07:20:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_2Mi,byte
2025-07-05 07:21:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_2Mi,byte
2025-07-05 07:22:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_2Mi,byte
2025-07-05 07:23:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_2Mi,byte
2025-07-05 07:24:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_2Mi,byte
2025-07-05 07:25:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_2Mi,byte
2025-07-05 07:26:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_2Mi,byte
2025-07-05 07:27:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_2Mi,byte
2025-07-05 07:28:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_2Mi,byte
2025-07-05 07:29:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_2Mi,byte
2025-07-05 07:30:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_2Mi,byte
2025-07-05 07:31:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_2Mi,byte
2025-07-05 07:32:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_2Mi,byte
2025-07-05 07:33:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_2Mi,byte
2025-07-05 07:34:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_2Mi,byte
2025-07-05 07:35:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_2Mi,byte
2025-07-05 07:36:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_2Mi,byte
2025-07-05 07:37:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_2Mi,byte
2025-07-05 07:38:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_2Mi,byte
2025-07-05 07:39:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_2Mi,byte
2025-07-05 07:40:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_2Mi,byte
2025-07-05 07:41:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_2Mi,byte
2025-07-05 07:42:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_2Mi,byte
2025-07-05 07:43:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_2Mi,byte
2025-07-05 07:18:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_32Mi,byte
2025-07-05 07:19:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_32Mi,byte
2025-07-05 07:20:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_32Mi,byte
2025-07-05 07:21:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_32Mi,byte
2025-07-05 07:22:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_32Mi,byte
2025-07-05 07:23:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_32Mi,byte
2025-07-05 07:24:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_32Mi,byte
2025-07-05 07:25:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_32Mi,byte
2025-07-05 07:26:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_32Mi,byte
2025-07-05 07:27:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_32Mi,byte
2025-07-05 07:28:06,0,kube_node_status_allocatable,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-worker,hugepages_32Mi,byte
