timestamp,value,metric_name,address,endpoint_nodename,endpointslice,instance,job,namespace,ready,serving,targetref_kind,targetref_name,targetref_namespace
2025-07-05 07:32:06,1,kube_endpointslice_endpoints,10.244.1.14,desktop-worker,consumer-x7lwr,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,consumer-7d58789bb5-4nk5t,nimbusguard
2025-07-05 07:33:06,1,kube_endpointslice_endpoints,10.244.1.14,desktop-worker,consumer-x7lwr,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,consumer-7d58789bb5-4nk5t,nimbusguard
2025-07-05 07:35:06,1,kube_endpointslice_endpoints,10.244.1.14,desktop-worker,consumer-x7lwr,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,consumer-7d58789bb5-4nk5t,nimbusguard
2025-07-05 07:36:06,1,kube_endpointslice_endpoints,10.244.1.14,desktop-worker,consumer-x7lwr,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,consumer-7d58789bb5-4nk5t,nimbusguard
2025-07-05 07:37:06,1,kube_endpointslice_endpoints,10.244.1.14,desktop-worker,consumer-x7lwr,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,consumer-7d58789bb5-4nk5t,nimbusguard
2025-07-05 07:38:06,1,kube_endpointslice_endpoints,10.244.1.14,desktop-worker,consumer-x7lwr,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,consumer-7d58789bb5-4nk5t,nimbusguard
2025-07-05 07:39:06,1,kube_endpointslice_endpoints,10.244.1.14,desktop-worker,consumer-x7lwr,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,consumer-7d58789bb5-4nk5t,nimbusguard
2025-07-05 07:40:06,1,kube_endpointslice_endpoints,10.244.1.14,desktop-worker,consumer-x7lwr,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,consumer-7d58789bb5-4nk5t,nimbusguard
2025-07-05 07:41:06,1,kube_endpointslice_endpoints,10.244.1.14,desktop-worker,consumer-x7lwr,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,consumer-7d58789bb5-4nk5t,nimbusguard
2025-07-05 07:42:06,1,kube_endpointslice_endpoints,10.244.1.14,desktop-worker,consumer-x7lwr,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,consumer-7d58789bb5-4nk5t,nimbusguard
2025-07-05 07:31:06,1,kube_endpointslice_endpoints,10.244.1.14,desktop-worker,consumer-x7lwr,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,false,false,Pod,consumer-7d58789bb5-4nk5t,nimbusguard
2025-07-05 07:30:06,1,kube_endpointslice_endpoints,10.244.1.14,desktop-worker,consumer-x7lwr,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,true,false,Pod,consumer-7d58789bb5-4nk5t,nimbusguard
2025-07-05 07:32:06,1,kube_endpointslice_endpoints,10.244.1.14,desktop-worker,consumer-x7lwr,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,true,false,Pod,consumer-7d58789bb5-4nk5t,nimbusguard
2025-07-05 07:33:06,1,kube_endpointslice_endpoints,10.244.1.14,desktop-worker,consumer-x7lwr,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,true,false,Pod,consumer-7d58789bb5-4nk5t,nimbusguard
2025-07-05 07:34:06,1,kube_endpointslice_endpoints,10.244.1.14,desktop-worker,consumer-x7lwr,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,true,false,Pod,consumer-7d58789bb5-4nk5t,nimbusguard
2025-07-05 07:35:06,1,kube_endpointslice_endpoints,10.244.1.14,desktop-worker,consumer-x7lwr,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,true,false,Pod,consumer-7d58789bb5-4nk5t,nimbusguard
2025-07-05 07:36:06,1,kube_endpointslice_endpoints,10.244.1.14,desktop-worker,consumer-x7lwr,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,true,false,Pod,consumer-7d58789bb5-4nk5t,nimbusguard
2025-07-05 07:37:06,1,kube_endpointslice_endpoints,10.244.1.14,desktop-worker,consumer-x7lwr,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,true,false,Pod,consumer-7d58789bb5-4nk5t,nimbusguard
2025-07-05 07:38:06,1,kube_endpointslice_endpoints,10.244.1.14,desktop-worker,consumer-x7lwr,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,true,false,Pod,consumer-7d58789bb5-4nk5t,nimbusguard
2025-07-05 07:39:06,1,kube_endpointslice_endpoints,10.244.1.14,desktop-worker,consumer-x7lwr,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,true,false,Pod,consumer-7d58789bb5-4nk5t,nimbusguard
2025-07-05 07:40:06,1,kube_endpointslice_endpoints,10.244.1.14,desktop-worker,consumer-x7lwr,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,true,false,Pod,consumer-7d58789bb5-4nk5t,nimbusguard
2025-07-05 07:41:06,1,kube_endpointslice_endpoints,10.244.1.14,desktop-worker,consumer-x7lwr,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,true,false,Pod,consumer-7d58789bb5-4nk5t,nimbusguard
2025-07-05 07:42:06,1,kube_endpointslice_endpoints,10.244.1.14,desktop-worker,consumer-x7lwr,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,true,false,Pod,consumer-7d58789bb5-4nk5t,nimbusguard
2025-07-05 07:43:06,1,kube_endpointslice_endpoints,10.244.1.14,desktop-worker,consumer-x7lwr,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,true,false,Pod,consumer-7d58789bb5-4nk5t,nimbusguard
2025-07-05 07:39:06,1,kube_endpointslice_endpoints,10.244.1.16,desktop-worker,consumer-x7lwr,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,false,false,Pod,consumer-7d58789bb5-kdw4j,nimbusguard
2025-07-05 07:32:06,1,kube_endpointslice_endpoints,10.244.1.16,desktop-worker,consumer-x7lwr,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,consumer-7d58789bb5-kdw4j,nimbusguard
2025-07-05 07:33:06,1,kube_endpointslice_endpoints,10.244.1.16,desktop-worker,consumer-x7lwr,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,consumer-7d58789bb5-kdw4j,nimbusguard
2025-07-05 07:34:06,1,kube_endpointslice_endpoints,10.244.1.16,desktop-worker,consumer-x7lwr,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,consumer-7d58789bb5-kdw4j,nimbusguard
2025-07-05 07:35:06,1,kube_endpointslice_endpoints,10.244.1.16,desktop-worker,consumer-x7lwr,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,consumer-7d58789bb5-kdw4j,nimbusguard
2025-07-05 07:36:06,1,kube_endpointslice_endpoints,10.244.1.16,desktop-worker,consumer-x7lwr,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,consumer-7d58789bb5-kdw4j,nimbusguard
2025-07-05 07:37:06,1,kube_endpointslice_endpoints,10.244.1.16,desktop-worker,consumer-x7lwr,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,consumer-7d58789bb5-kdw4j,nimbusguard
2025-07-05 07:38:06,1,kube_endpointslice_endpoints,10.244.1.16,desktop-worker,consumer-x7lwr,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,consumer-7d58789bb5-kdw4j,nimbusguard
2025-07-05 07:40:06,1,kube_endpointslice_endpoints,10.244.1.16,desktop-worker,consumer-x7lwr,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,consumer-7d58789bb5-kdw4j,nimbusguard
2025-07-05 07:41:06,1,kube_endpointslice_endpoints,10.244.1.16,desktop-worker,consumer-x7lwr,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,consumer-7d58789bb5-kdw4j,nimbusguard
2025-07-05 07:42:06,1,kube_endpointslice_endpoints,10.244.1.16,desktop-worker,consumer-x7lwr,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,consumer-7d58789bb5-kdw4j,nimbusguard
2025-07-05 07:43:06,1,kube_endpointslice_endpoints,10.244.1.16,desktop-worker,consumer-x7lwr,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,consumer-7d58789bb5-kdw4j,nimbusguard
2025-07-05 07:31:06,1,kube_endpointslice_endpoints,10.244.1.16,desktop-worker,consumer-x7lwr,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,false,false,Pod,consumer-7d58789bb5-kdw4j,nimbusguard
2025-07-05 07:32:06,1,kube_endpointslice_endpoints,10.244.1.16,desktop-worker,consumer-x7lwr,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,true,false,Pod,consumer-7d58789bb5-kdw4j,nimbusguard
2025-07-05 07:33:06,1,kube_endpointslice_endpoints,10.244.1.16,desktop-worker,consumer-x7lwr,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,true,false,Pod,consumer-7d58789bb5-kdw4j,nimbusguard
2025-07-05 07:34:06,1,kube_endpointslice_endpoints,10.244.1.16,desktop-worker,consumer-x7lwr,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,true,false,Pod,consumer-7d58789bb5-kdw4j,nimbusguard
2025-07-05 07:35:06,1,kube_endpointslice_endpoints,10.244.1.16,desktop-worker,consumer-x7lwr,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,true,false,Pod,consumer-7d58789bb5-kdw4j,nimbusguard
2025-07-05 07:36:06,1,kube_endpointslice_endpoints,10.244.1.16,desktop-worker,consumer-x7lwr,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,true,false,Pod,consumer-7d58789bb5-kdw4j,nimbusguard
2025-07-05 07:37:06,1,kube_endpointslice_endpoints,10.244.1.16,desktop-worker,consumer-x7lwr,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,true,false,Pod,consumer-7d58789bb5-kdw4j,nimbusguard
2025-07-05 07:38:06,1,kube_endpointslice_endpoints,10.244.1.16,desktop-worker,consumer-x7lwr,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,true,false,Pod,consumer-7d58789bb5-kdw4j,nimbusguard
2025-07-05 07:39:06,1,kube_endpointslice_endpoints,10.244.1.16,desktop-worker,consumer-x7lwr,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,true,false,Pod,consumer-7d58789bb5-kdw4j,nimbusguard
2025-07-05 07:40:06,1,kube_endpointslice_endpoints,10.244.1.16,desktop-worker,consumer-x7lwr,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,true,false,Pod,consumer-7d58789bb5-kdw4j,nimbusguard
2025-07-05 07:41:06,1,kube_endpointslice_endpoints,10.244.1.16,desktop-worker,consumer-x7lwr,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,true,false,Pod,consumer-7d58789bb5-kdw4j,nimbusguard
2025-07-05 07:42:06,1,kube_endpointslice_endpoints,10.244.1.16,desktop-worker,consumer-x7lwr,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,true,false,Pod,consumer-7d58789bb5-kdw4j,nimbusguard
2025-07-05 07:43:06,1,kube_endpointslice_endpoints,10.244.1.16,desktop-worker,consumer-x7lwr,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,true,false,Pod,consumer-7d58789bb5-kdw4j,nimbusguard
2025-07-05 07:43:06,1,kube_endpointslice_endpoints,10.244.1.19,desktop-worker,consumer-x7lwr,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,false,false,Pod,consumer-7d58789bb5-mwgtt,nimbusguard
2025-07-05 07:34:06,1,kube_endpointslice_endpoints,10.244.1.19,desktop-worker,consumer-x7lwr,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,consumer-7d58789bb5-mwgtt,nimbusguard
2025-07-05 07:35:06,1,kube_endpointslice_endpoints,10.244.1.19,desktop-worker,consumer-x7lwr,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,consumer-7d58789bb5-mwgtt,nimbusguard
2025-07-05 07:36:06,1,kube_endpointslice_endpoints,10.244.1.19,desktop-worker,consumer-x7lwr,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,consumer-7d58789bb5-mwgtt,nimbusguard
2025-07-05 07:37:06,1,kube_endpointslice_endpoints,10.244.1.19,desktop-worker,consumer-x7lwr,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,consumer-7d58789bb5-mwgtt,nimbusguard
2025-07-05 07:38:06,1,kube_endpointslice_endpoints,10.244.1.19,desktop-worker,consumer-x7lwr,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,consumer-7d58789bb5-mwgtt,nimbusguard
2025-07-05 07:39:06,1,kube_endpointslice_endpoints,10.244.1.19,desktop-worker,consumer-x7lwr,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,consumer-7d58789bb5-mwgtt,nimbusguard
2025-07-05 07:40:06,1,kube_endpointslice_endpoints,10.244.1.19,desktop-worker,consumer-x7lwr,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,consumer-7d58789bb5-mwgtt,nimbusguard
2025-07-05 07:41:06,1,kube_endpointslice_endpoints,10.244.1.19,desktop-worker,consumer-x7lwr,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,consumer-7d58789bb5-mwgtt,nimbusguard
2025-07-05 07:42:06,1,kube_endpointslice_endpoints,10.244.1.19,desktop-worker,consumer-x7lwr,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,consumer-7d58789bb5-mwgtt,nimbusguard
2025-07-05 07:33:06,1,kube_endpointslice_endpoints,10.244.1.19,desktop-worker,consumer-x7lwr,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,false,false,Pod,consumer-7d58789bb5-mwgtt,nimbusguard
2025-07-05 07:43:06,1,kube_endpointslice_endpoints,10.244.1.19,desktop-worker,consumer-x7lwr,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,false,false,Pod,consumer-7d58789bb5-mwgtt,nimbusguard
2025-07-05 07:34:06,1,kube_endpointslice_endpoints,10.244.1.19,desktop-worker,consumer-x7lwr,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,true,false,Pod,consumer-7d58789bb5-mwgtt,nimbusguard
2025-07-05 07:35:06,1,kube_endpointslice_endpoints,10.244.1.19,desktop-worker,consumer-x7lwr,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,true,false,Pod,consumer-7d58789bb5-mwgtt,nimbusguard
2025-07-05 07:36:06,1,kube_endpointslice_endpoints,10.244.1.19,desktop-worker,consumer-x7lwr,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,true,false,Pod,consumer-7d58789bb5-mwgtt,nimbusguard
2025-07-05 07:37:06,1,kube_endpointslice_endpoints,10.244.1.19,desktop-worker,consumer-x7lwr,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,true,false,Pod,consumer-7d58789bb5-mwgtt,nimbusguard
2025-07-05 07:38:06,1,kube_endpointslice_endpoints,10.244.1.19,desktop-worker,consumer-x7lwr,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,true,false,Pod,consumer-7d58789bb5-mwgtt,nimbusguard
2025-07-05 07:39:06,1,kube_endpointslice_endpoints,10.244.1.19,desktop-worker,consumer-x7lwr,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,true,false,Pod,consumer-7d58789bb5-mwgtt,nimbusguard
2025-07-05 07:40:06,1,kube_endpointslice_endpoints,10.244.1.19,desktop-worker,consumer-x7lwr,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,true,false,Pod,consumer-7d58789bb5-mwgtt,nimbusguard
2025-07-05 07:41:06,1,kube_endpointslice_endpoints,10.244.1.19,desktop-worker,consumer-x7lwr,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,true,false,Pod,consumer-7d58789bb5-mwgtt,nimbusguard
2025-07-05 07:42:06,1,kube_endpointslice_endpoints,10.244.1.19,desktop-worker,consumer-x7lwr,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,true,false,Pod,consumer-7d58789bb5-mwgtt,nimbusguard
2025-07-05 07:18:06,1,kube_endpointslice_endpoints,10.244.1.2,desktop-worker,keda-admission-webhooks-npsn8,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,keda-admission-webhooks-7fc99cdd4d-qbthb,nimbusguard
2025-07-05 07:19:06,1,kube_endpointslice_endpoints,10.244.1.2,desktop-worker,keda-admission-webhooks-npsn8,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,keda-admission-webhooks-7fc99cdd4d-qbthb,nimbusguard
2025-07-05 07:20:06,1,kube_endpointslice_endpoints,10.244.1.2,desktop-worker,keda-admission-webhooks-npsn8,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,keda-admission-webhooks-7fc99cdd4d-qbthb,nimbusguard
2025-07-05 07:21:06,1,kube_endpointslice_endpoints,10.244.1.2,desktop-worker,keda-admission-webhooks-npsn8,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,keda-admission-webhooks-7fc99cdd4d-qbthb,nimbusguard
2025-07-05 07:22:06,1,kube_endpointslice_endpoints,10.244.1.2,desktop-worker,keda-admission-webhooks-npsn8,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,keda-admission-webhooks-7fc99cdd4d-qbthb,nimbusguard
2025-07-05 07:23:06,1,kube_endpointslice_endpoints,10.244.1.2,desktop-worker,keda-admission-webhooks-npsn8,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,keda-admission-webhooks-7fc99cdd4d-qbthb,nimbusguard
2025-07-05 07:24:06,1,kube_endpointslice_endpoints,10.244.1.2,desktop-worker,keda-admission-webhooks-npsn8,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,keda-admission-webhooks-7fc99cdd4d-qbthb,nimbusguard
2025-07-05 07:25:06,1,kube_endpointslice_endpoints,10.244.1.2,desktop-worker,keda-admission-webhooks-npsn8,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,keda-admission-webhooks-7fc99cdd4d-qbthb,nimbusguard
2025-07-05 07:26:06,1,kube_endpointslice_endpoints,10.244.1.2,desktop-worker,keda-admission-webhooks-npsn8,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,keda-admission-webhooks-7fc99cdd4d-qbthb,nimbusguard
2025-07-05 07:27:06,1,kube_endpointslice_endpoints,10.244.1.2,desktop-worker,keda-admission-webhooks-npsn8,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,keda-admission-webhooks-7fc99cdd4d-qbthb,nimbusguard
2025-07-05 07:28:06,1,kube_endpointslice_endpoints,10.244.1.2,desktop-worker,keda-admission-webhooks-npsn8,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,keda-admission-webhooks-7fc99cdd4d-qbthb,nimbusguard
2025-07-05 07:29:06,1,kube_endpointslice_endpoints,10.244.1.2,desktop-worker,keda-admission-webhooks-npsn8,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,keda-admission-webhooks-7fc99cdd4d-qbthb,nimbusguard
2025-07-05 07:30:06,1,kube_endpointslice_endpoints,10.244.1.2,desktop-worker,keda-admission-webhooks-npsn8,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,keda-admission-webhooks-7fc99cdd4d-qbthb,nimbusguard
2025-07-05 07:31:06,1,kube_endpointslice_endpoints,10.244.1.2,desktop-worker,keda-admission-webhooks-npsn8,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,keda-admission-webhooks-7fc99cdd4d-qbthb,nimbusguard
2025-07-05 07:32:06,1,kube_endpointslice_endpoints,10.244.1.2,desktop-worker,keda-admission-webhooks-npsn8,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,keda-admission-webhooks-7fc99cdd4d-qbthb,nimbusguard
2025-07-05 07:33:06,1,kube_endpointslice_endpoints,10.244.1.2,desktop-worker,keda-admission-webhooks-npsn8,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,keda-admission-webhooks-7fc99cdd4d-qbthb,nimbusguard
2025-07-05 07:34:06,1,kube_endpointslice_endpoints,10.244.1.2,desktop-worker,keda-admission-webhooks-npsn8,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,keda-admission-webhooks-7fc99cdd4d-qbthb,nimbusguard
2025-07-05 07:35:06,1,kube_endpointslice_endpoints,10.244.1.2,desktop-worker,keda-admission-webhooks-npsn8,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,keda-admission-webhooks-7fc99cdd4d-qbthb,nimbusguard
2025-07-05 07:36:06,1,kube_endpointslice_endpoints,10.244.1.2,desktop-worker,keda-admission-webhooks-npsn8,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,keda-admission-webhooks-7fc99cdd4d-qbthb,nimbusguard
2025-07-05 07:37:06,1,kube_endpointslice_endpoints,10.244.1.2,desktop-worker,keda-admission-webhooks-npsn8,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,keda-admission-webhooks-7fc99cdd4d-qbthb,nimbusguard
2025-07-05 07:38:06,1,kube_endpointslice_endpoints,10.244.1.2,desktop-worker,keda-admission-webhooks-npsn8,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,true,false,Pod,keda-admission-webhooks-7fc99cdd4d-qbthb,nimbusguard
